SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
153	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
152	0	0	0	0	0	0	0	5	0.5973408731425077	0.2616238336630372	0.21221428629365105
155	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
154	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
157	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
156	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
159	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2432	0	0	0	0	0	0	0	5	0.5973408731425077	0.2616238336630372	0.21221428629365105
2431	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2430	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2436	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2435	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2434	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2236	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3470	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2509	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2508	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2507	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2506	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2505	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2504	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2503	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2502	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2501	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2500	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2727	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2726	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2725	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2724	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2723	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2722	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2721	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2720	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2729	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2728	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1807	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1806	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1805	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1804	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1803	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1802	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1801	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1800	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1809	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1808	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3089	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
3088	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3710	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3258	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1524	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1948	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1544	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1525	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1942	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1943	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1940	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1941	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
3254	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1526	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1944	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1945	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
818	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
819	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1527	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
810	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
811	0	0	0	0	0	0	0	5	0.5973408731425077	0.2616238336630372	0.21221428629365105
812	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
813	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
814	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
815	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
817	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2859	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1991	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3495	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1522	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1990	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2851	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2850	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2853	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1523	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2855	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1993	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2857	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1490	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1491	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1492	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1493	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1494	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1495	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1496	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
420	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1498	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1499	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3339	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3338	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
423	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1994	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1701	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1702	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
422	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1705	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1706	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1707	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1708	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
425	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1996	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
424	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1391	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3217	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
426	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3659	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1128	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1129	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1120	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1121	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1122	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1123	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1124	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1125	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1126	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1127	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2989	0	0	0	0	0	0	0	5	0.5973408731425077	0.2616238336630372	0.21221428629365105
2988	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3029	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3028	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
2983	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2982	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2981	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2980	0	0	0	0	0	0	0	5	0.5973408731425077	0.2616238336630372	0.21221428629365105
2987	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2986	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2985	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2984	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
525	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
526	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
527	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
520	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
521	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
523	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1014	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1015	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1016	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1017	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
528	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
529	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1012	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1013	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1234	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1235	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1236	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1237	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1230	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1231	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1232	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1233	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1238	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1239	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2526	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
438	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
439	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
436	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
437	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
434	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
435	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
432	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
433	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
430	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
431	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2864	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2481	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
2865	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1967	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2868	0	0	0	0	0	0	0	5	0.5973408731425077	0.2616238336630372	0.21221428629365105
3162	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2869	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3314	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3163	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1961	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3160	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3060	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
3065	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2465	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3064	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2466	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3161	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2467	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
238	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
239	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
234	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
235	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
236	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
237	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
230	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
231	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3618	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
233	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3068	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2462	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
2228	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2229	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2226	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2224	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2225	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
2222	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2223	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2220	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2221	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
146	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
147	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
144	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
145	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
142	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
143	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
141	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2468	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
148	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
149	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3401	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
2088	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2089	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3400	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2082	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2083	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2080	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2081	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2086	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2087	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2084	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2085	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3342	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2539	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
3343	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2532	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2533	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2530	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2531	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2536	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2537	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2534	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2535	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2712	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2713	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2710	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2711	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2716	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2717	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2714	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2715	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3346	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2718	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2719	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3347	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
3409	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3344	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3408	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3345	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1832	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1833	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1830	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1831	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1836	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1837	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1835	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
3090	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1838	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1839	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3075	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2154	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2155	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
939	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
938	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2150	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2151	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
2400	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2153	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
933	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
932	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
931	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
930	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
937	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
936	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
935	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
934	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3091	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1955	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1954	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1957	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1956	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1951	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1950	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1953	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1952	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1959	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1958	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3249	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3248	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3096	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
3243	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3241	0	0	0	0	0	0	0	5	0.5973408731425077	0.2616238336630372	0.21221428629365105
3240	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
3247	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
3246	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3245	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3244	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
829	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
828	0	0	0	0	0	0	0	5	0.5973408731425077	0.2616238336630372	0.21221428629365105
825	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
824	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
827	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
826	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
821	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
820	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
823	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
822	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3097	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1536	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2409	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3227	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1483	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1481	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1480	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1487	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1486	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1485	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1484	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3306	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3307	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1489	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1488	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
3302	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3303	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3300	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
3301	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
797	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
796	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
795	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
794	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1717	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
792	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
791	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
790	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3050	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1719	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1718	0	0	0	0	0	0	0	5	0.5973408731425077	0.2616238336630372	0.21221428629365105
2413	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
799	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
798	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1270	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1271	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2415	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1272	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2414	0	0	0	0	0	0	0	5	0.5973408731425077	0.2616238336630372	0.21221428629365105
1138	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2417	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3051	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1133	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1132	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1131	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1130	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1137	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1136	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1135	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1134	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2419	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1276	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2418	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2790	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3018	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2791	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2796	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
3010	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3011	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
3016	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3017	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
3014	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
2797	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
519	0	0	0	0	0	0	0	4	0.0	0.0	0.7166360214635353
518	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
2149	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1009	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1008	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1007	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1006	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1005	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1004	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
515	0	0	0	0	0	0	0	5	0.5973408731425077	0.2616238336630372	0.21221428629365105
1002	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
517	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
1000	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
623	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
622	0	0	0	0	0	0	0	2	0.823653	0.0	0.0
1225	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
620	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
627	0	0	0	0	0	0	0	6	0.0	0.5027310324771355	0.8063145960537133
1222	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
625	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
624	0	0	0	0	0	0	0	1	0.823653	0.777275	0.782314
