SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3	dcf4	dcf5	dcf6	dcf7	dcf8	dcf9
6052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.0007331374358574057	0.0022527120873019543	0.0019193787254996337	0.0	0.0011862412896422284	0.7753498406863367	0.4997485218976857	0.0011862412896422284	0.0019193787254996337	0.042978989712917366
2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
2635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
2634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
2636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
3544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
3545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
3546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
3547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
3540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
3541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
3542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
3543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
3548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
3549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
2967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.0007331374358574057	0.0022527120873019543	0.0019193787254996337	0.0	0.0011862412896422284	0.7753498406863367	0.4997485218976857	0.0011862412896422284	0.0019193787254996337	0.042978989712917366
2961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
2960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
2969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
5378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
1078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
1079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
5377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.674269722847002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
5370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
4338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
4339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
4336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
4337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
4335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
4332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
4333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
4330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
4331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
3135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
5182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
3136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
3131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
3130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
3133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
3132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
3139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
3138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.5782079857395974	0.0	0.0	0.0
5769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
5767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
5764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
5765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
5181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
5186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
5187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.07980235176507611	0.22914874203870303	0.06051193314909614	0.13954867113624983	0.1759405083285216	0.06582478431017191	0.07343436070481951	0.3675171413079552	0.12334725226773699	0.06571146046111824
6600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
6601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
6602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
6603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
6604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
6605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
6606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
6607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
6608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
6609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.6372896194951027	0.0	0.0	0.0	0.0	0.0	0.0
2974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
5362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
5360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
4571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
5364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
5365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
5368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
